,endTime,artistName,trackName,msPlayed
3024,2021-10-03 06:40,Wheatus,Teenage Dirtbag,4342.0
3025,2021-10-03 06:41,R. Kelly,Bump n' Grind,9334.0
3026,2021-10-03 06:41,R.E.M.,Everybody Hurts,603.0
3027,2021-10-03 06:41,R.E.M.,Everybody Hurts,28885.0
3028,2021-10-03 06:42,R.E.M.,Losing My Religion,61022.0
3029,2021-10-03 06:43,Mystikal,Danger (Been So Long) (feat. Nivea),7592.0
3030,2021-10-03 06:43,The Beach Boys,Kokomo,65596.0
3031,2021-10-03 06:43,Heart,Barracuda,8405.0
3032,2021-10-03 06:43,Technotronic,Pump Up The Jam - Edit,2647.0
3033,2021-10-03 06:44,Wiz Khalifa,Black and Yellow,2252.0
3034,2021-10-03 06:44,Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),43281.0
3035,2021-10-03 06:45,DJ Khaled,I'm On One,60302.0
3036,2021-10-03 06:46,ScHoolboy Q,THat Part,35781.0
3037,2021-10-03 06:46,Kendrick Lamar,HUMBLE.,6548.0
3038,2021-10-03 06:46,XXXTENTACION,SAD!,4017.0
3039,2021-10-03 06:46,A$AP Ferg,Work,15952.0
3040,2021-10-03 06:46,Lil Uzi Vert,XO Tour Llif3,2136.0
3041,2021-10-03 06:47,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",14489.0
3042,2021-10-03 06:48,Kanye West,Champion,534.0
3043,2021-10-03 06:48,Kanye West,Good Morning,15603.0
3044,2021-10-03 06:48,Drake,Passionfruit,94435.0
3045,2021-10-03 06:49,Kanye West,I Wonder,42678.0
3046,2021-10-03 06:49,Chris Brown,Back To Sleep,9543.0
3047,2021-10-03 06:49,Logic,1-800-273-8255,3691.0
3048,2021-10-03 06:49,Rae Sremmurd,Black Beatles,4086.0
3049,2021-10-03 06:49,Big Sean,I Don't Fuck With You,2368.0
3050,2021-10-03 06:50,XXXTENTACION,Jocelyn Flores,2438.0
3051,2021-10-03 06:50,XXXTENTACION,changes,580.0
3052,2021-10-03 06:50,Mustard,Pure Water (with Migos),1300.0
3053,2021-10-03 06:50,Rae Sremmurd,No Type,1486.0
3054,2021-10-03 06:50,Migos,Stir Fry,14558.0
3055,2021-10-03 06:50,XXXTENTACION,Moonlight,1137.0
3056,2021-10-03 06:51,Fountains Of Wayne,Stacy's Mom,6919.0
3057,2021-10-03 06:51,XXXTENTACION,Look At Me!,50573.0
3058,2021-10-03 06:55,Drake,Knife Talk (with 21 Savage ft. Project Pat),221379.0
3059,2021-10-03 06:57,Gunna,too easy,138586.0
3060,2021-10-03 07:00,Lil Wayne,Feelin' Like Tunechi,175265.0
3061,2021-10-03 07:04,Wale,Poke It Out (feat. J. Cole),33984.0
3062,2021-10-03 07:04,Drake,Girls Want Girls (with Lil Baby),221979.0
3063,2021-10-03 07:07,Sister Nancy,Bam Bam,172129.0
3064,2021-10-03 07:10,Bunny Wailer,Dream Land,9427.0
3065,2021-10-03 07:10,Dennis Brown,Let Me Down Easy,19504.0
3066,2021-10-03 07:10,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",162470.0
3067,2021-10-03 07:12,Bunny Wailer,Mellow Mood,87701.0
3068,2021-10-03 07:15,Protoje,Who Knows,207470.0
3069,2021-10-03 07:17,The Wailers,I Shot The Sheriff,117214.0
3070,2021-10-03 07:19,Chaka Demus & Pliers,Murder She Wrote (Original Mix),72748.0
3071,2021-10-03 07:22,Bob Marley & The Wailers,Jamming,192841.0
3072,2021-10-03 07:27,DJ Khaled,I'm On One,296146.0
3073,2021-10-03 07:30,iann dior,Strings,190624.0
3074,2021-10-03 07:34,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",232617.0
3075,2021-10-03 07:34,Nas,If I Ruled the World (Imagine That) (feat. Lauryn Hill),7546.0
3076,2021-10-03 07:38,Kanye West,Stronger,270744.0
3077,2021-10-03 07:42,50 Cent,Candy Shop,197416.0
3078,2021-10-03 07:45,Kendrick Lamar,Swimming Pools (Drank),220473.0
3079,2021-10-03 07:50,ScHoolboy Q,THat Part,292385.0
3080,2021-10-03 07:53,Kanye West,Keep My Spirit Alive,190728.0
3081,2021-10-03 07:56,MadeinTYO,Ned Flanders (feat. A$AP Ferg),147307.0
3082,2021-10-03 07:56,MadeinTYO,Chucky Cheese,417.0
3083,2021-10-03 07:59,MadeinTYO,Chucky Cheese,165293.0
3084,2021-10-03 08:01,ScHoolboy Q,Collard Greens,125106.0
3085,2021-10-03 08:05,ScHoolboy Q,Dope Dealer,217942.0
3086,2021-10-03 08:08,Gunna,too easy,4202.0
3087,2021-10-03 08:08,Drake,Knife Talk (with 21 Savage ft. Project Pat),232547.0
3088,2021-10-03 08:13,MadeinTYO,Ned Flanders (feat. A$AP Ferg),1676.0
3089,2021-10-03 08:13,Drake,All Me,270866.0
3090,2021-10-03 08:17,ScHoolboy Q,Dope Dealer,5156.0
3091,2021-10-03 08:17,Kendrick Lamar,King Kunta,234693.0
3092,2021-10-03 08:17,Drake,All Me,510.0
3093,2021-10-03 08:20,Migos,Stir Fry,190288.0
3094,2021-10-03 08:23,Nebu Kiniza,Can't Deny (feat. Lil Tecca),177031.0
3096,2021-10-03 08:26,Travis Scott,sdp interlude,191622.0
3097,2021-10-03 08:30,Curren$y,The Count (feat. Wiz Khalifa),9309.0
3098,2021-10-03 08:30,Mac Miller,The Spins,195873.0
3099,2021-10-03 08:32,Gunna,too easy,138586.0
3100,2021-10-03 08:41,Playboi Carti,FlatBed Freestyle,175828.0
3101,2021-10-03 08:41,311,Applied Science,23382.0
3102,2021-10-03 08:45,311,Amber,208236.0
3103,2021-10-03 08:49,Foreigner,Juke Box Hero,258507.0
3104,2021-10-03 08:52,Dayglow,Hot Rod,204014.0
3105,2021-10-03 08:52,Hippie Sabotage,Devil Eyes,425.0
3106,2021-10-03 08:58,Cherub,Doses & Mimosas,320505.0
3107,2021-10-03 08:59,Jhené Aiko,Sativa,54706.0
3108,2021-10-03 09:02,Travis Scott,Apple Pie,216874.0
3109,2021-10-03 09:06,Gorillaz,Feel Good Inc.,221448.0
3110,2021-10-03 09:06,Gorillaz,Clint Eastwood,1718.0
3111,2021-10-03 09:06,Gorillaz,On Melancholy Hill,882.0
3112,2021-10-03 09:09,Gorillaz,On Melancholy Hill,182323.0
3113,2021-10-03 09:13,The Black Keys,Gold on the Ceiling,224333.0
3114,2021-10-03 09:17,Queen,Fat Bottomed Girls,212084.0
3115,2021-10-03 09:20,The Kooks,Bad Habit,197013.0
3116,2021-10-03 09:24,San Holo,We Rise,222493.0
3118,2021-10-03 09:27,Cage The Elephant,Cigarette Daydreams,208760.0
3119,2021-10-03 09:31,Mac Miller,Knock Knock,200553.0
3120,2021-10-03 09:39,Kanye West,Moon,84415.0
3121,2021-10-09 08:56,Fountains Of Wayne,Stacy's Mom,197986.0
3122,2021-10-09 09:00,Black Eyed Peas,Boom Boom Pow,249867.0
3123,2021-10-09 09:04,BabyJake,Cigarettes On Patios,207813.0
3124,2021-10-09 09:07,Mac Miller,Knock Knock,202806.0
3125,2021-10-09 09:07,Absofacto,Dissolve,8452.0
3126,2021-10-09 09:10,Grouplove,Tongue Tied,3765.0
3127,2021-10-09 09:10,Kanye West,Moon,156091.0
3128,2021-10-09 09:13,Outkast,Hey Ya!,186613.0
3129,2021-10-09 09:16,The Beach Boys,Kokomo,145310.0
3131,2021-10-09 09:19,Protoje,Who Knows,208466.0
3132,2021-10-09 09:22,R.E.M.,Losing My Religion,144729.0
3133,2021-10-09 09:25,311,Amber,673.0
3134,2021-10-09 09:25,Sonny & Cher,I Got You Babe,5117.0
3135,2021-10-09 09:25,Sonny & Cher,I Got You Babe,190080.0
3136,2021-10-09 09:28,The Naked And Famous,Young Blood,13792.0
3137,2021-10-09 09:28,Edward Sharpe & The Magnetic Zeros,Home,199691.0
3138,2021-10-09 09:29,Wiz Khalifa,No Sleep,2554.0
3139,2021-10-09 09:32,B.o.B,So Good,207121.0
3140,2021-10-09 09:35,blink-182,All The Small Things,164374.0
3141,2021-10-09 09:39,Bryce Vine,Sour Patch Kids,252560.0
3142,2021-10-09 09:39,Edward Sharpe & The Magnetic Zeros,Home,3241.0
3143,2021-10-09 09:43,blink-182,All The Small Things,3161.0
3144,2021-10-09 09:43,Gorillaz,Empire Ants (feat. Little Dragon),6524.0
3145,2021-10-09 09:43,Gorillaz,Feel Good Inc.,222640.0
3146,2021-10-09 09:47,French Montana,Unforgettable,1114.0
3147,2021-10-09 09:47,Gorillaz,On Melancholy Hill,221889.0
3148,2021-10-09 09:52,Khalid,8TEEN,225628.0
3149,2021-10-09 09:56,Gorillaz,Empire Ants (feat. Little Dragon),6919.0
3150,2021-10-09 09:56,San Holo,We Rise,266482.0
3151,2021-10-09 10:00,The Zombies,Time of the Season,211487.0
3152,2021-10-09 10:03,24kGoldn,VALENTINO,174428.0
3153,2021-10-09 10:04,Fetty Wap,679 (feat. Remy Boyz),107972.0
3154,2021-10-09 10:06,Gorillaz,On Melancholy Hill,70077.0
3155,2021-10-09 10:10,Omega,Gyöngyhajú lány,262849.0
3156,2021-10-09 10:13,6 Dogs,Faygo Dreams,170202.0
3157,2021-10-09 10:13,Don Toliver,Double Standards,37082.0
3158,2021-10-09 10:15,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),70286.0
3159,2021-10-09 10:19,Drake,Knife Talk (with 21 Savage ft. Project Pat),239862.0
3160,2021-10-09 10:21,YoungBoy Never Broke Again,Ranada,176483.0
3161,2021-10-09 10:22,Palace,Live Well,1276.0
3162,2021-10-09 10:23,Pouya,Florida Thang,67430.0
3163,2021-10-09 10:24,$uicideboy$,$Outh $Ide $Uicide,51455.0
3164,2021-10-09 10:26,Oliver Tree,Life Goes On,161803.0
3165,2021-10-10 00:49,Fetty Wap,679 (feat. Remy Boyz),127598.0
3166,2021-10-22 23:17,alt-J,Left Hand Free,24725.0
3167,2021-11-07 00:31,Grateful Dead,Estimated Prophet - 2014 Remaster,13952.0
3168,2021-11-07 00:32,Aminé,Caroline,90368.0
3170,2021-11-13 06:57,Aminé,Caroline,209640.0
3171,2021-11-13 06:57,Oliver Tree,Life Goes On,3529.0
3172,2021-11-13 06:57,Cage The Elephant,Cigarette Daydreams,2275.0
3174,2021-11-13 07:01,Cage The Elephant,Cigarette Daydreams,208760.0
3175,2021-11-13 07:04,The Animals,House Of The Rising Sun,203383.0
3176,2021-11-13 07:07,Mac Miller,Knock Knock,202806.0
3177,2021-11-13 07:07,levitation room,Friends,3397.0
3178,2021-11-13 07:11,The Black Keys,Gold on the Ceiling,224333.0
3179,2021-11-13 07:30,Phoenix,Lisztomania,239472.0
3180,2021-11-13 07:34,Gorillaz,Feel Good Inc.,222640.0
3182,2021-11-13 07:38,Black Eyed Peas,Boom Boom Pow,251440.0
3183,2021-11-13 07:38,levitation room,Firebird Lane,112.0
3184,2021-11-13 07:38,half•alive,still feel.,3181.0
3185,2021-11-13 07:42,Sublime,Santeria,3983.0
3186,2021-11-13 07:42,Dr. Dre,Xxplosive,215200.0
3187,2021-11-13 07:43,The Rare Occasions,Notion,8103.0
3188,2021-11-13 07:43,The Wrecks,Fvck Somebody,31602.0
3189,2021-11-13 07:47,Glass Animals,Heat Waves,234010.0
3190,2021-11-13 07:47,Protoje,Who Knows,19829.0
3191,2021-11-13 07:51,Gorillaz,On Melancholy Hill,233866.0
3192,2021-11-13 07:53,levitation room,Firebird Lane,112098.0
3193,2021-11-13 07:53,Fountains Of Wayne,Stacy's Mom,1207.0
3194,2021-11-13 07:53,The Beach Boys,Kokomo,6478.0
3195,2021-11-13 07:53,Omega,Gyöngyhajú lány,7639.0
3197,2021-11-13 07:57,San Holo,We Rise,231201.0
3198,2021-11-13 07:58,Jhené Aiko,Sativa,28769.0
3199,2021-11-13 08:01,Gorillaz,Humility (feat. George Benson),197933.0
3200,2021-11-13 08:04,BabyJake,Cigarettes On Patios,207813.0
3201,2021-11-13 08:05,Frank Ocean,Ivy,24029.0
3202,2021-11-13 08:08,The Kooks,Bad Habit,165790.0
3203,2021-11-13 08:11,The Zombies,Time of the Season,214026.0
3204,2021-11-13 08:14,Dayglow,Hot Rod,1230.0
3205,2021-11-13 08:14,Eagles,Hotel California - 2013 Remaster,2113.0
3206,2021-11-13 08:14,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,155227.0
3207,2021-11-13 08:18,Black Eyed Peas,Just Can’t Get Enough,219426.0
3208,2021-11-13 08:18,Panic! At The Disco,I Write Sins Not Tragedies,1638.0
3209,2021-11-13 08:22,Outkast,Hey Ya!,231410.0
3210,2021-11-13 08:27,levitation room,Firebird Lane,11985.0
3211,2021-11-13 08:27,Drake,Passionfruit,298940.0
3212,2021-11-13 08:30,alt-J,Left Hand Free,170805.0
3213,2021-11-13 08:31,Radical Face,"Welcome Home, Son",60046.0
3214,2021-11-13 08:34,COIN,Talk Too Much,185991.0
3216,2021-11-13 08:38,Baby Keem,durag activity (with Travis Scott),225020.0
3217,2021-11-13 08:42,Migos,Modern Day,241790.0
3219,2021-11-13 08:46,G-Eazy,1942 (feat. Yo Gotti & YBN Nahmir),211440.0
3220,2021-11-14 07:27,The Animals,House Of The Rising Sun,3552.0
3221,2021-11-14 07:27,Dr. Dre,Xxplosive,213786.0
3222,2021-11-14 07:30,alt-J,Left Hand Free,172361.0
3223,2021-11-14 07:34,Black Eyed Peas,Boom Boom Pow,251440.0
3224,2021-11-14 07:37,COIN,Talk Too Much,187133.0
3225,2021-11-14 07:41,The Animals,House Of The Rising Sun,8010.0
3226,2021-11-14 07:41,Dr. Dre,Xxplosive,965.0
3227,2021-11-14 07:41,B.o.B,So Good,213253.0
3228,2021-11-14 07:44,Mac Miller,Knock Knock,202806.0
3229,2021-11-14 07:48,Cage The Elephant,Cigarette Daydreams,208760.0
3230,2021-11-14 07:51,Protoje,Who Knows,208466.0
3231,2021-11-14 07:54,Surfaces,Heaven Falls / Fall on Me,180807.0
3232,2021-11-14 07:58,The Zombies,Time of the Season,214026.0
3233,2021-11-14 07:58,The Black Keys,Gold on the Ceiling,3111.0
3234,2021-11-14 07:58,Absofacto,Dissolve,3926.0
3235,2021-11-14 08:02,Gorillaz,Feel Good Inc.,222640.0
3236,2021-11-14 08:06,Outkast,Hey Ya!,233248.0
3237,2021-11-14 08:06,The Black Keys,Gold on the Ceiling,4760.0
3238,2021-11-14 08:06,B.o.B,So Good,2484.0
3239,2021-11-14 08:06,Absofacto,Dissolve,1695.0
3240,2021-11-14 08:09,Dominic Fike,3 Nights,177666.0
3241,2021-11-14 08:09,Radical Face,"Welcome Home, Son",1648.0
3242,2021-11-14 08:12,The Kooks,Bad Habit,215597.0
3243,2021-11-14 08:15,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040.0
3244,2021-11-14 20:10,Drake,Passionfruit,237360.0
3245,2021-11-20 05:23,The Rare Occasions,Notion,195120.0
3247,2021-11-20 05:26,half•alive,still feel.,5340.0
3248,2021-11-20 05:26,Bryce Vine,Miss You a Little (feat. lovelytheband),168180.0
3249,2021-11-20 05:28,Justus Bennetts,Real Life Sux,143529.0
3250,2021-11-20 05:28,Austin George,bluebonnets,468.0
3251,2021-11-20 05:31,COIN,Talk Too Much,187133.0
3252,2021-11-20 05:34,alt-J,Left Hand Free,173630.0
3253,2021-11-20 05:39,The Animals,House Of The Rising Sun,269609.0
3254,2021-11-20 05:42,levitation room,Firebird Lane,196115.0
3255,2021-11-20 05:46,BANNERS,Someone To You,215922.0
3256,2021-11-20 05:49,The Wrecks,Fvck Somebody,181267.0
3258,2021-11-20 05:52,Protoje,Who Knows,206402.0
3259,2021-11-20 05:58,Radical Face,"Welcome Home, Son",282192.0
3260,2021-11-20 06:03,Jhené Aiko,Sativa,276960.0
3261,2021-11-20 06:06,Dayglow,Hot Rod,204014.0
3262,2021-11-20 06:09,Sister Nancy,Bam Bam,196506.0
3263,2021-11-20 06:13,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",241829.0
3264,2021-11-20 06:14,Joe Fox,What's The Word,11122.0
3265,2021-11-20 06:19,RŮDE,Eternal Youth,2530.0
3266,2021-11-20 06:19,Z32,Shadows,297540.0
3267,2021-11-20 06:22,Gorillaz,Feel Good Inc.,222640.0
3269,2021-11-20 06:26,Milky Chance,Stolen Dance,244900.0
3270,2021-11-23 23:51,Milky Chance,Stolen Dance,7573.0
3271,2021-11-23 23:54,Gorillaz,On Melancholy Hill,190.0
3272,2021-11-23 23:54,Cage The Elephant,Cigarette Daydreams,208760.0
3273,2021-11-23 23:58,Phoenix,Lisztomania,241640.0
3275,2021-11-24 00:06,The Zombies,Time of the Season,214026.0
3276,2021-11-24 00:10,Mac Miller,Knock Knock,197654.0
3277,2021-11-24 00:14,The Animals,House Of The Rising Sun,268266.0
3278,2021-11-24 00:17,alt-J,Left Hand Free,172565.0
3279,2021-11-24 00:20,Dr. Dre,Xxplosive,215200.0
3280,2021-11-24 00:24,BabyJake,Cigarettes On Patios,207813.0
3281,2021-11-24 00:27,BabyJake,Cigarettes On Patios,196381.0
3282,2021-11-24 00:30,The Rare Occasions,Notion,195120.0
3283,2021-11-24 00:31,BabyJake,Cigarettes On Patios,21275.0
3284,2021-11-24 00:34,COIN,Talk Too Much,187133.0
3285,2021-11-24 00:34,alt-J,Left Hand Free,5091.0
3286,2021-11-24 00:37,Oliver Tree,Life Goes On,161803.0
3287,2021-11-24 00:42,levitation room,Firebird Lane,282866.0
3288,2021-11-24 00:43,BANNERS,Someone To You,12330.0
3289,2021-11-24 00:43,levitation room,Friends,93134.0
3291,2021-11-24 00:48,Drake,Passionfruit,298940.0
3292,2021-11-24 00:52,Cage The Elephant,Cigarette Daydreams,2873.0
3293,2021-11-24 00:52,Protoje,Who Knows,208466.0
3294,2021-11-24 00:56,Radical Face,"Welcome Home, Son",246592.0
3295,2021-11-24 00:59,Colony House,You Know It,182266.0
3296,2021-11-24 01:02,Dayglow,Hot Rod,204014.0
3297,2021-11-24 01:04,Colony House,You Know It,82841.0
3298,2021-11-24 01:08,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",242858.0
3299,2021-11-24 01:12,Jhené Aiko,Sativa,276960.0
3300,2021-11-24 01:13,Colony House,You Know It,2646.0
3301,2021-11-24 01:13,B.o.B,So Good,341.0
3302,2021-11-24 01:17,Bush,The Chemicals Between Us,2572.0
3303,2021-11-24 01:17,Absofacto,Dissolve,224660.0
3304,2021-11-24 01:20,B.o.B,So Good,211200.0
3305,2021-11-24 01:23,Gorillaz,Humility (feat. George Benson),197933.0
3306,2021-11-24 01:29,Milky Chance,Stolen Dance,313684.0
3307,2021-11-24 01:31,Bazzi,Paradise,169038.0
3308,2021-11-24 01:34,Hippie Sabotage,Devil Eyes,131271.0
3310,2021-11-24 01:37,The Black Keys,Gold on the Ceiling,224333.0
3312,2021-11-24 01:40,Bob Marley & The Wailers,Natural Mystic,155498.0
3313,2021-11-24 01:43,Sister Nancy,Bam Bam,196506.0
3314,2021-11-24 01:45,Damian Marley,"Medication (ft. Stephen Marley, Wiz Khalifa, Ty Dolla $ign) - Remix",129393.0
3315,2021-11-24 01:50,Frank Ocean,Ivy,249191.0
3317,2021-11-24 01:53,Black Eyed Peas,Just Can’t Get Enough,219426.0
3318,2021-11-24 01:57,Grouplove,Tongue Tied,3648.0
3319,2021-11-24 01:57,Fitz and The Tantrums,Out of My League,205673.0
3320,2021-11-24 02:00,Tones And I,Dance Monkey,209438.0
3321,2021-11-24 02:03,Grouplove,Tongue Tied,1380.0
3322,2021-11-24 02:03,Powfu,death bed (coffee for your head),173333.0
3323,2021-11-24 02:04,311,Amber,48853.0
3324,2021-11-24 02:07,311,Amber,162219.0
3325,2021-11-24 02:07,Sublime,Santeria,23222.0
3326,2021-11-24 02:11,Sublime,Doin' Time,244565.0
3327,2021-11-24 02:11,The Wombats,Let's Dance to Joy Division,2069.0
3328,2021-11-24 02:16,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),131882.0
3329,2021-11-24 02:19,Drake,Fair Trade (with Travis Scott),146285.0
3330,2021-11-24 02:21,NLE Choppa,Jumpin (feat. Polo G),28815.0
3331,2021-11-24 02:21,Gunna,too easy,124760.0
3332,2021-11-24 02:21,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),17879.0
3333,2021-11-24 02:22,Meek Mill,Hot (feat. Moneybagg Yo),48878.0
3334,2021-11-24 02:26,Baby Keem,family ties (with Kendrick Lamar),162307.0
3335,2021-11-24 02:29,Travis Scott,MAFIA,191587.0
3336,2021-11-24 02:29,Polo G,Bad Man (Smooth Criminal),10170.0
3337,2021-11-24 02:33,Drake,Way 2 Sexy (with Future & Young Thug),257604.0
3338,2021-11-24 02:34,French Montana,Bag Season (feat. Lil Tjay),29636.0
3339,2021-11-24 02:38,Drake,Knife Talk (with 21 Savage ft. Project Pat),242965.0
3340,2021-11-24 02:41,YoungBoy Never Broke Again,No Where,157845.0
3341,2021-11-24 02:44,Don Toliver,Flocky Flocky (feat. Travis Scott),183513.0
3342,2021-11-24 02:49,Blxst,Chosen (feat. Ty Dolla $ign),308449.0
3343,2021-11-24 02:49,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",34558.0
3344,2021-11-24 02:52,Don Toliver,No Idea,1300.0
3345,2021-11-24 02:52,Don Toliver,Flocky Flocky (feat. Travis Scott),182323.0
3346,2021-11-24 02:53,Don Toliver,After Party,28583.0
3347,2021-11-24 02:56,Don Toliver,Diamonds,144761.0
3348,2021-11-24 02:57,Don Toliver,No Idea,23593.0
3349,2021-11-24 03:02,Don Toliver,What You Need,201433.0
3350,2021-11-24 03:05,Kodak Black,Transportin',156618.0
3351,2021-11-24 03:07,V.I.C.,Get Silly,1300.0
3352,2021-11-24 03:07,YNW Melly,223's (feat. 9lokknine),2995.0
3353,2021-11-24 03:07,Shoreline Mafia,Whuss the Deal,147841.0
3354,2021-11-24 03:07,Roddy Ricch,Peta (feat. Meek Mill),6478.0
3355,2021-11-24 03:10,Lil Baby,Sum 2 Prove,3204.0
3356,2021-11-24 03:10,YoungBoy Never Broke Again,Make No Sense,141084.0
3357,2021-11-24 03:10,YoungBoy Never Broke Again,Self Control,2159.0
3358,2021-11-24 03:12,Gunna,Sold Out Dates (feat. Lil Baby),163700.0
3359,2021-11-24 03:16,Lil Tecca,REPEAT IT (with Gunna),189010.0
3361,2021-11-24 03:19,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",224042.0
3362,2021-11-24 03:19,YoungBoy Never Broke Again,Self Control,2809.0
3363,2021-11-24 03:22,A Boogie Wit da Hoodie,Reply (feat. Lil Uzi Vert),2763.0
3364,2021-11-24 03:22,Burna Boy,Show & Tell (feat. Future),161587.0
3365,2021-11-24 03:24,Fitz and The Tantrums,Out of My League,1857.0
3366,2021-11-24 03:24,Edward Sharpe & The Magnetic Zeros,Home,3297.0
3367,2021-11-24 03:24,Edward Sharpe & The Magnetic Zeros,Home,2739.0
3368,2021-11-24 03:24,MadeinTYO,Chucky Cheese,95968.0
3369,2021-11-24 03:24,Black Eyed Peas,Just Can’t Get Enough,1718.0
3370,2021-11-24 03:26,Dr. Dre,Xxplosive,111061.0
3371,2021-11-24 03:26,Phoenix,Lisztomania,7894.0
3372,2021-11-24 03:28,Cage The Elephant,Cigarette Daydreams,108065.0
3373,2021-11-24 09:24,Cage The Elephant,Cigarette Daydreams,333901.0
3374,2021-11-24 09:27,Burna Boy,Show & Tell (feat. Future),162951.0
3375,2021-11-24 09:30,Mac Miller,Knock Knock,202806.0
3376,2021-11-24 18:32,MGMT,Electric Feel,192207.0
3377,2021-11-24 18:36,Tory Lanez,Extravagant Bullshit//Nunchucks,250546.0
3378,2021-11-24 18:40,J. Cole,Wet Dreamz,239320.0
3379,2021-11-24 18:45,The Weeknd,The Party & The After Party,309037.0
3380,2021-11-24 18:51,The Weeknd,Wanderlust,306773.0
3381,2021-11-24 18:55,Viniq,Telesto,266493.0
3382,2021-11-24 18:57,Outkast,Hey Ya!,1904.0
3383,2021-11-24 18:57,XXXTENTACION,Carry On,99854.0
3384,2021-11-24 18:57,Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),1532.0
3385,2021-11-24 18:58,BabyJake,Cigarettes On Patios,6083.0
3386,2021-11-24 19:00,Bryce Vine,Miss You a Little (feat. lovelytheband),168180.0
3387,2021-11-24 19:06,Milky Chance,Stolen Dance,2391.0
3388,2021-11-24 19:06,Queen,Bohemian Rhapsody - Remastered 2011,10487.0
3389,2021-11-24 19:06,Weezer,Island In The Sun,1695.0
3390,2021-11-24 19:06,Cherub,Doses & Mimosas,323253.0
3391,2021-11-24 19:09,RŮDE,Eternal Youth,205766.0
3392,2021-11-24 19:12,The Kooks,She Moves In Her Own Way,169306.0
3393,2021-11-24 19:15,Dominic Fike,3 Nights,2647.0
3394,2021-11-24 19:15,Edward Sharpe & The Magnetic Zeros,Home,2991.0
3395,2021-11-24 19:15,The Wrecks,Fvck Somebody,181267.0
3396,2021-11-24 19:19,The Shins,New Slang,231173.0
3397,2021-11-24 19:23,The Black Keys,Gold on the Ceiling,224333.0
3398,2021-11-24 19:26,COIN,Talk Too Much,187133.0
3399,2021-11-24 19:30,311,Amber,2739.0
3400,2021-11-24 19:30,Black Eyed Peas,Boom Boom Pow,251440.0
3401,2021-11-24 19:30,Bazzi,Paradise,1278.0
3402,2021-11-24 19:33,Surfaces,Sunday Best,158571.0
3403,2021-11-24 19:33,Imagine Dragons,On Top Of The World,1773.0
3404,2021-11-24 19:33,Sublime,Santeria,4156.0
3405,2021-11-24 19:33,Brent Faiyaz,Dead Man Walking,3343.0
3406,2021-11-24 19:33,Absofacto,Dissolve,2554.0
3407,2021-11-24 19:37,Grouplove,Tongue Tied,3690.0
3408,2021-11-24 19:37,Cage The Elephant,Cigarette Daydreams,208760.0
3409,2021-11-24 19:37,Cage The Elephant,Cigarette Daydreams,4574.0
3410,2021-11-24 19:40,Frank Ocean,Ivy,4253.0
3411,2021-11-24 19:40,Oliver Tree,Life Goes On,161803.0
3412,2021-11-24 19:41,Gorillaz,On Melancholy Hill,17856.0
3413,2021-11-24 19:44,The Kooks,Bad Habit,221413.0
3414,2021-11-24 19:48,half•alive,still feel.,247786.0
3415,2021-11-24 19:50,Austin George,bluebonnets,126000.0
3416,2021-11-24 19:54,BabyJake,Cigarettes On Patios,207813.0
